descricao,discente,id_curso,id_turma,media_final,numero_total_faltas,reposicao,nome,periodoano
REPROVADO POR MÉDIA E POR FALTAS,870e667d9ab314b2a618642f0ba49bdc,10320810.0,57605868,0.0,48.0,f,CÁLCULO III,20172
REPROVADO,d77c6747ff9879bd7a26a62e951a4c2d,10320810.0,57605868,2.0,6.0,f,CÁLCULO III,20172
REPROVADO,57bc3c75539ac712f42c5e3cc2f47edc,10320810.0,57605868,2.8,10.0,f,CÁLCULO III,20172
APROVADO,783a83074e362f0fa652dbf33bf62dcb,10320810.0,57605868,7.0,12.0,f,CÁLCULO III,20172
REPROVADO,bd242f438f11a92fc4c50942d5a80dee,10320810.0,57605868,2.0,12.0,f,CÁLCULO III,20172
REPROVADO,3cfe335b57f215a3484cce85a0f708af,10320810.0,57605868,2.0,4.0,f,CÁLCULO III,20172
REPROVADO,b8b90ef165351040bf3dbe5014a942ec,10320810.0,57605868,3.2,2.0,t,CÁLCULO III,20172
REPROVADO,b8b90ef165351040bf3dbe5014a942ec,10320810.0,57605868,3.2,2.0,f,CÁLCULO III,20172
APROVADO,a40e3e26ea8e4df9b136a57a0dda512f,10320810.0,57605868,7.5,4.0,f,CÁLCULO III,20172
REPROVADO,aa8c02510dc9b5c8aae294489fdac467,10320810.0,57605868,0.8,6.0,f,CÁLCULO III,20172
APROVADO POR NOTA,c5bb2a00d9d0f2b288c76023ff79b141,10320810.0,57605868,6.2,16.0,f,CÁLCULO III,20172
APROVADO POR NOTA,c5bb2a00d9d0f2b288c76023ff79b141,10320810.0,57605868,6.2,16.0,t,CÁLCULO III,20172
APROVADO,35edda4ee7ecf7f73de13defbc77c251,10320810.0,57605868,8.0,0.0,f,CÁLCULO III,20172
REPROVADO,2280dc16ad0ec6af8775422b0c839d23,10320810.0,57605868,3.3,0.0,f,CÁLCULO III,20172
APROVADO,034b7fed49bd43462e957a16ab60302d,10320810.0,57605868,8.2,8.0,f,CÁLCULO III,20172
REPROVADO,e1378fa0ac5c8e22007f81d9c9b37774,10320810.0,57605868,2.0,10.0,f,CÁLCULO III,20172
REPROVADO,587ecbe5c6bdf7e2a255263be28f0804,10320810.0,57605868,4.2,16.0,t,CÁLCULO III,20172
REPROVADO,587ecbe5c6bdf7e2a255263be28f0804,10320810.0,57605868,4.2,16.0,f,CÁLCULO III,20172
APROVADO,46990d31b7bd6f5cf9d3212f3dfd6427,10320810.0,57605868,8.2,2.0,f,CÁLCULO III,20172
APROVADO POR NOTA,0b45d48e1592e70b2baca353ace99d7c,10320810.0,57605868,5.0,0.0,f,CÁLCULO III,20172
APROVADO,14e82b7d3f8679ed988f0c0e0b52cef0,10320810.0,57605868,8.2,2.0,f,CÁLCULO III,20172
APROVADO POR NOTA,9e8d46d2a30752dad9bb18406a99859a,10320810.0,57605868,5.2,4.0,t,CÁLCULO III,20172
APROVADO POR NOTA,9e8d46d2a30752dad9bb18406a99859a,10320810.0,57605868,5.2,4.0,f,CÁLCULO III,20172
REPROVADO,17432febac729d9f0aedc8ed76a9f60d,10320810.0,57605868,2.3,4.0,f,CÁLCULO III,20172
REPROVADO,90556de4fdb09b1ec37323ffa63d561e,10320810.0,57605868,2.2,8.0,f,CÁLCULO III,20172
APROVADO POR NOTA,04fb75c070d17242709dfa78bcac3ef1,10320810.0,57605868,5.3,6.0,t,CÁLCULO III,20172
APROVADO POR NOTA,04fb75c070d17242709dfa78bcac3ef1,10320810.0,57605868,5.3,6.0,f,CÁLCULO III,20172
APROVADO,739199d2049bd948ff3d2191272d9fc3,10320810.0,57605868,8.7,0.0,f,CÁLCULO III,20172
APROVADO POR NOTA,664eec79dfeca82fde355caa1c0bb973,10320810.0,57605868,5.3,8.0,f,CÁLCULO III,20172
APROVADO POR NOTA,664eec79dfeca82fde355caa1c0bb973,10320810.0,57605868,5.3,8.0,t,CÁLCULO III,20172
APROVADO POR NOTA,362d2a51ee28c98a9ba4d33d2ab939b8,10320810.0,57605868,5.2,10.0,f,CÁLCULO III,20172
APROVADO POR NOTA,362d2a51ee28c98a9ba4d33d2ab939b8,10320810.0,57605868,5.2,10.0,t,CÁLCULO III,20172
APROVADO,43a28b886b32831b99b52017c67c29e7,10320810.0,57605868,8.8,0.0,f,CÁLCULO III,20172
REPROVADO,e8b29e559f404a98eef089a2a6de908b,10320810.0,57605868,1.2,6.0,f,CÁLCULO III,20172
REPROVADO POR MÉDIA E POR FALTAS,1df52eb19f7c59dabdbdb5aa2d081cbe,10320810.0,57605868,0.0,40.0,f,CÁLCULO III,20172
REPROVADO,52275ccb54165b3ff248cd5250f2a507,10320810.0,57605868,3.7,10.0,f,CÁLCULO III,20172
REPROVADO,eb18bd89226ddace509b5a7049c81397,10320810.0,57605868,2.5,14.0,f,CÁLCULO III,20172
REPROVADO,0010345ff1be7da25478b5a96c772616,10320810.0,57605868,1.3,6.0,f,CÁLCULO III,20172
APROVADO POR NOTA,9eadb8a3e69a7887b8fcacc8705a9795,10320810.0,57605868,5.8,6.0,f,CÁLCULO III,20172
APROVADO POR NOTA,9eadb8a3e69a7887b8fcacc8705a9795,10320810.0,57605868,5.8,6.0,t,CÁLCULO III,20172
APROVADO POR NOTA,b0a12e51a861ed6f2a325acd196234ec,10320810.0,57605868,5.2,14.0,t,CÁLCULO III,20172
APROVADO POR NOTA,b0a12e51a861ed6f2a325acd196234ec,10320810.0,57605868,5.2,14.0,f,CÁLCULO III,20172
APROVADO POR NOTA,20e17f8a4ec7c2cfcba212f44ec3c430,10320810.0,57605868,5.5,4.0,f,CÁLCULO III,20172
REPROVADO,3325a71bd1f3d1d703c154ead2b03faf,10320810.0,57605868,1.7,6.0,f,CÁLCULO III,20172
APROVADO POR NOTA,172aedb12fde76fea2f818f9eb4f3eb9,10320810.0,57605868,5.2,2.0,f,CÁLCULO III,20172
APROVADO POR NOTA,172aedb12fde76fea2f818f9eb4f3eb9,10320810.0,57605868,5.2,2.0,t,CÁLCULO III,20172
APROVADO POR NOTA,c36b61841003ecf54e0cc2a993d514c3,10320810.0,57605868,5.2,2.0,f,CÁLCULO III,20172
REPROVADO,8666b303f8dc1cc96e3a2981278551c0,10320810.0,57605868,2.8,10.0,f,CÁLCULO III,20172
APROVADO POR NOTA,1d3c2ee907953074b53545bf0de3433c,10320810.0,57605868,5.0,4.0,f,CÁLCULO III,20172
APROVADO POR NOTA,1d3c2ee907953074b53545bf0de3433c,10320810.0,57605868,5.0,4.0,t,CÁLCULO III,20172
REPROVADO,8fe9dcd2532ca28040f2d6f3533cfeef,10320810.0,57605868,3.7,6.0,f,CÁLCULO III,20172
APROVADO POR NOTA,679c3b47d39aaa7cfc1bf9a8c0537c8e,10320810.0,57605868,6.7,10.0,f,CÁLCULO III,20172
REPROVADO,a3a2bc76d7c4a2a5f33a51e024c79428,10320810.0,57605868,2.8,10.0,f,CÁLCULO III,20172
APROVADO POR NOTA,24dcebc61d64ac0083115b80b47848de,10320810.0,57605868,5.2,4.0,f,CÁLCULO III,20172
APROVADO,ad4ba1d5a653de4ebe0758cad61b5a1a,10320810.0,57605868,7.2,12.0,f,CÁLCULO III,20172
REPROVADO,691cc039ac8b66e14561be8c18a7dcd3,10320810.0,57605868,4.7,2.0,f,CÁLCULO III,20172
REPROVADO,bcba1cbcfc588fc6db184c0a330490ff,10320810.0,57605868,0.3,18.0,f,CÁLCULO III,20172
APROVADO POR NOTA,83adb0d6a1a0480844c73b1c9b44b559,10320810.0,57605868,5.0,4.0,t,CÁLCULO III,20172
APROVADO POR NOTA,83adb0d6a1a0480844c73b1c9b44b559,10320810.0,57605868,5.0,4.0,f,CÁLCULO III,20172
APROVADO POR NOTA,6cc4193b74d4ecc117d1d6e5b30faa8b,10320810.0,57605868,5.0,6.0,f,CÁLCULO III,20172
REPROVADO,72f06f7a16208e63ecbfc6dbd44c9953,10320810.0,57605868,4.5,16.0,t,CÁLCULO III,20172
REPROVADO,72f06f7a16208e63ecbfc6dbd44c9953,10320810.0,57605868,4.5,16.0,f,CÁLCULO III,20172
REPROVADO,3ea0694db5f02a7615018427234b3e75,10320810.0,57605868,1.3,6.0,f,CÁLCULO III,20172
REPROVADO,7e00cc2c6fc131733af48da74c3524b6,10320810.0,57605868,1.2,8.0,f,CÁLCULO III,20172
APROVADO POR NOTA,d18461d098f1a79695ce4f4d7f13f2a0,10320810.0,57605868,5.5,10.0,t,CÁLCULO III,20172
APROVADO POR NOTA,d18461d098f1a79695ce4f4d7f13f2a0,10320810.0,57605868,5.5,10.0,f,CÁLCULO III,20172
APROVADO POR NOTA,015eb3a978d70ee070a21cb5f518ae39,10320810.0,57605868,5.0,2.0,t,CÁLCULO III,20172
APROVADO POR NOTA,015eb3a978d70ee070a21cb5f518ae39,10320810.0,57605868,5.0,2.0,f,CÁLCULO III,20172
APROVADO POR NOTA,005cdf6ddf92e14dfa387c87f3f6e946,10320810.0,57605868,5.3,0.0,f,CÁLCULO III,20172
REPROVADO,33bea583bd26f2d82087d15b655635ef,10320810.0,57605868,4.3,10.0,f,CÁLCULO III,20172
REPROVADO,33bea583bd26f2d82087d15b655635ef,10320810.0,57605868,4.3,10.0,t,CÁLCULO III,20172
REPROVADO,f356a6aa807bc01a79d88a2e8d3bfef3,10320810.0,57605868,3.0,12.0,f,CÁLCULO III,20172
CANCELADO,0b091d3f37443267f1e3d99651df38fa,10320810.0,57605867,0.0,26.0,f,CÁLCULO III,20172
APROVADO POR NOTA,621ba559bad5f500e05f4a6ca707566f,10320810.0,57605867,6.3,0.0,f,CÁLCULO III,20172
REPROVADO,6e37d8d8177bd54793869d31e1bf6070,10320810.0,57605867,4.4,8.0,f,CÁLCULO III,20172
REPROVADO,6e37d8d8177bd54793869d31e1bf6070,10320810.0,57605867,4.4,8.0,t,CÁLCULO III,20172
REPROVADO,79a0805d7d0dfcd65af82337404f02c9,10320810.0,57605867,1.3,14.0,f,CÁLCULO III,20172
REPROVADO POR NOTA,9ea99fdb9fc45f7384db271c5b60643e,10320810.0,57605867,5.2,16.0,f,CÁLCULO III,20172
APROVADO POR NOTA,08ef2b6e139769498b806e92ceaf2695,10320810.0,57605867,6.9,2.0,f,CÁLCULO III,20172
REPROVADO,baa86f63b0d72a20a802051b66d65895,10320810.0,57605867,0.6,16.0,f,CÁLCULO III,20172
REPROVADO POR MÉDIA E POR FALTAS,11a72104a16199deb61735cc20f427cb,10320810.0,57605867,0.5,44.0,f,CÁLCULO III,20172
APROVADO,e2d063edea183f71b39d43abc064c3dd,10320810.0,57605867,7.1,14.0,f,CÁLCULO III,20172
REPROVADO,6f2728b83fbca84221254618f542cb88,10320810.0,57605867,1.6,24.0,f,CÁLCULO III,20172
REPROVADO,5ea15fe0e6a58fc0127b71c77a5c207d,10320810.0,57605867,2.8,12.0,f,CÁLCULO III,20172
REPROVADO,f20d31f5ab58a07c052e8144580d0681,10320810.0,57605867,4.5,6.0,f,CÁLCULO III,20172
REPROVADO,f20d31f5ab58a07c052e8144580d0681,10320810.0,57605867,4.5,6.0,t,CÁLCULO III,20172
APROVADO,f555f2f36c734ce464abe7c724ea367d,10320810.0,57605867,7.2,2.0,f,CÁLCULO III,20172
APROVADO,3c244d2cecccf29d398b7e9e1f0467c4,10320810.0,57605867,7.0,2.0,f,CÁLCULO III,20172
APROVADO,14cb62879b2199f384df2a5a40fe2ea1,10320810.0,57605867,7.0,2.0,f,CÁLCULO III,20172
REPROVADO,ccfa17ef9b166f92143864a61d75d538,10320810.0,57605867,4.6,16.0,f,CÁLCULO III,20172
REPROVADO,915e3a46a2b2d28ac3f23d6f799304fe,10320810.0,57605867,1.3,12.0,f,CÁLCULO III,20172
APROVADO POR NOTA,604fa928f12f0652b56d2ff5aafd4a86,10320810.0,57605867,5.0,0.0,f,CÁLCULO III,20172
REPROVADO,fd3c2455801004c9fa9661bdcfafee73,10320810.0,57605867,0.3,10.0,f,CÁLCULO III,20172
REPROVADO,8cc7cb224efab06b849302fbff01af4d,10320810.0,57605867,1.6,12.0,f,CÁLCULO III,20172
REPROVADO,42183a0227a3b6b4739b4af55542d4d8,10320810.0,57605867,0.8,20.0,f,CÁLCULO III,20172
REPROVADO,3772d6c7587d416be81f996ecf1df8a3,10320810.0,57605867,1.1,20.0,f,CÁLCULO III,20172
APROVADO POR NOTA,63cfad8e3506e7ca8b806472be06737e,10320810.0,57605867,5.6,4.0,f,CÁLCULO III,20172
APROVADO POR NOTA,52b00e50314db8f6ff129dc27bc5e6ed,10320810.0,57605867,6.8,6.0,f,CÁLCULO III,20172
REPROVADO,80ce9bc95c2730b1d4f94930dd49a652,10320810.0,57605867,1.3,14.0,f,CÁLCULO III,20172
APROVADO POR NOTA,1f968741eba8fccd30049956f2b8b12b,10320810.0,57605867,5.4,0.0,f,CÁLCULO III,20172
REPROVADO,bd823754a0f76477d9fec456911c5925,10320810.0,57605867,2.9,14.0,f,CÁLCULO III,20172
REPROVADO,bf87948923b824631975b241a705e69b,10320810.0,57605867,4.7,24.0,f,CÁLCULO III,20172
CANCELADO,61dbe1d4eaf2209781206df86471b051,10320810.0,57605867,0.8,30.0,f,CÁLCULO III,20172
CANCELADO,3e1a4f464f34c9f644620d827daf5548,10320810.0,57605867,0.0,40.0,f,CÁLCULO III,20172
REPROVADO,206dfdddd046c69444a9f266b76d03aa,10320810.0,57605867,4.3,16.0,f,CÁLCULO III,20172
APROVADO POR NOTA,551a643162011db9bd55fa991b4fe042,10320810.0,57605867,5.5,2.0,f,CÁLCULO III,20172
APROVADO POR NOTA,551a643162011db9bd55fa991b4fe042,10320810.0,57605867,5.5,2.0,t,CÁLCULO III,20172
REPROVADO,ef68428dbe323f673865d7d1da7fd4ec,10320810.0,57605867,4.2,14.0,f,CÁLCULO III,20172
REPROVADO,ef68428dbe323f673865d7d1da7fd4ec,10320810.0,57605867,4.2,14.0,t,CÁLCULO III,20172
APROVADO,67d8268d4790181cd6fa81b825c7d21e,10320810.0,57605867,7.7,8.0,f,CÁLCULO III,20172
REPROVADO,a60128a747150d24b915d5b03eeb1e54,10320810.0,57605867,3.5,26.0,f,CÁLCULO III,20172
REPROVADO,eb07195242343b04d76b86203446ad9c,10320810.0,57605867,0.9,28.0,f,CÁLCULO III,20172
APROVADO,aa85adad4116d49ac1b50276a202f075,10320810.0,57605867,7.2,4.0,f,CÁLCULO III,20172
REPROVADO,355be524f726b88f495a3c25bf94350d,10320810.0,57605867,0.1,38.0,f,CÁLCULO III,20172
APROVADO POR NOTA,2e07ef60332bd7661f8f6b21f3cebfb0,10320810.0,57605867,6.3,10.0,f,CÁLCULO III,20172
REPROVADO,2c6c456672492d4570b7878e573b8f24,10320810.0,57605867,1.1,20.0,f,CÁLCULO III,20172
APROVADO POR NOTA,81c3ca63c04ff0dcb35e5237887b612c,10320810.0,57605867,6.9,10.0,f,CÁLCULO III,20172
APROVADO POR NOTA,ad07c20a9ffd233b3f6f388fdcb9efe3,10320810.0,57605867,6.4,0.0,f,CÁLCULO III,20172
REPROVADO,ce429af010f34fe749b76a5936561b26,10320810.0,57605867,4.6,4.0,f,CÁLCULO III,20172
REPROVADO,ce429af010f34fe749b76a5936561b26,10320810.0,57605867,4.6,4.0,t,CÁLCULO III,20172
REPROVADO,7e4216b1a7a9df9fc67fe5d8fd3d1507,10320810.0,57605867,1.6,18.0,f,CÁLCULO III,20172
APROVADO POR NOTA,c92a038d14628073e12d8f98c1085ba5,10320810.0,57605867,6.5,0.0,f,CÁLCULO III,20172
REPROVADO,d17c63b3a90a9896ace1d48c7d62a3da,10320810.0,57605867,0.2,10.0,f,CÁLCULO III,20172
REPROVADO,fbc407e988e6b58667767cee715d481e,10320810.0,57605867,0.1,40.0,f,CÁLCULO III,20172
REPROVADO,7900fd5cc6621b0e7bb4dc68b380ea0e,10320810.0,57605867,0.3,30.0,f,CÁLCULO III,20172
REPROVADO,76fcdd1f72872e42156f35d5543e7326,10320810.0,57605867,1.0,30.0,f,CÁLCULO III,20172
REPROVADO,feff038a163b36ff9409c6dfca555f92,10320810.0,57605867,4.9,0.0,f,CÁLCULO III,20172
REPROVADO,feff038a163b36ff9409c6dfca555f92,10320810.0,57605867,4.9,0.0,t,CÁLCULO III,20172
APROVADO,e8a61610febeb63e7ea683aa646bf868,10320810.0,57605867,7.3,0.0,f,CÁLCULO III,20172
APROVADO POR NOTA,a483efd672cff30ecf369e06bbf57f40,10320810.0,57605867,5.7,12.0,f,CÁLCULO III,20172
REPROVADO,c253de65cb43918c30d9b2c59c41a686,10320810.0,57605867,3.7,8.0,f,CÁLCULO III,20172
REPROVADO POR MÉDIA E POR FALTAS,37a0cd2af84998a66b9be72973fa6146,10320810.0,57605867,0.0,52.0,f,CÁLCULO III,20172
REPROVADO,666c6be78c460317959507c75ce77a87,10320810.0,57605867,3.5,8.0,f,CÁLCULO III,20172
REPROVADO,666c6be78c460317959507c75ce77a87,10320810.0,57605867,3.5,8.0,t,CÁLCULO III,20172
APROVADO POR NOTA,99533bc809b7dd65b4f6c7688d0b5fd1,10320810.0,57605867,5.0,6.0,f,CÁLCULO III,20172
APROVADO POR NOTA,99533bc809b7dd65b4f6c7688d0b5fd1,10320810.0,57605867,5.0,6.0,t,CÁLCULO III,20172
REPROVADO,6e39d7e9bea879b0cec96723cdab97ea,10320810.0,57605867,3.7,16.0,f,CÁLCULO III,20172
REPROVADO,6e39d7e9bea879b0cec96723cdab97ea,10320810.0,57605867,3.7,16.0,t,CÁLCULO III,20172
REPROVADO,ffeafa5170c693e31a4e8da4cae42313,10320810.0,57605867,0.0,22.0,f,CÁLCULO III,20172
APROVADO POR NOTA,24cd670f269f9f17847edcc2c6546207,10320810.0,57605867,5.2,6.0,f,CÁLCULO III,20172
APROVADO,e6c07ef730a43dbc17c7733d3ccbec58,10320810.0,57605867,10.0,0.0,f,CÁLCULO III,20172
REPROVADO POR MÉDIA E POR FALTAS,37e1bbca9fd7511f9e67979487b2fabd,10320810.0,57605867,0.0,48.0,f,CÁLCULO III,20172
APROVADO POR NOTA,151b15ce304bed4be269446e14bfa66f,10320810.0,57605867,5.4,0.0,f,CÁLCULO III,20172
